"","EGFR","Hypoxia","JAK.STAT","MAPK","NFkB","PI3K","TGFb","TNFa","Trail","VEGF","p53"
"TCGA-EB-A44N",0.313000828264516,1.46941331238921,0.381340637753071,0.202478868286223,1.00438346954691,0.000112033302154831,0.947331471145894,1.63135119926792,0.482517072919761,0.757437989913184,2.6266773856584
"TCGA-EB-A44O",0.126095484460982,-1.05334123537242,-0.704466826477113,0.827752617580955,-0.510977171739796,0.470011917550691,-0.687624129561624,-0.812234794754214,-0.722956209666193,-0.429974576488439,0.154446688431876
"TCGA-EB-A44P",-0.371255253136655,1.18730120651106,0.306103087672932,0.160369915673298,0.0397020742914543,-0.219705659556776,-0.325998449243128,0.435977123916639,-1.18909114623403,0.635909194920359,0.203695675094092
"TCGA-EB-A44R",-0.861705413038719,-1.27043566441104,-0.284199325353948,-0.72887791457436,-0.976856284661756,-0.167964380382312,0.249896918576546,-1.23830766991816,-0.458426460128637,1.43728003295349,-0.196105154419685
"TCGA-EB-A4IQ",1.73468086458371,0.845986943241712,-0.987687241489507,0.484348929137123,0.109949808895891,0.602992170796353,0.45908135306716,0.82059976879944,-1.1777428285787,1.13788847621413,2.26734758679161
"TCGA-EB-A4IS",-0.599647588178814,-0.913927116947811,1.70056892619468,-0.484769403497076,0.541204760047909,-0.36059939566116,0.350768336671188,0.149867265950886,1.02712374888756,-0.534910324022091,-0.0652082505766617
"TCGA-EB-A4OY",0.076742225388356,-1.03330085207853,-0.901109622205797,-2.60919754233053,-1.34132670303735,-2.11814191790899,-0.149188391010256,-0.985940767643721,0.334915728871042,0.693046009355351,-0.213104313857681
"TCGA-EB-A4OZ",1.82395493875834,0.884189274417758,1.45713552533997,-1.08169454038664,0.833413688126163,-0.346710001894373,1.38047048847984,1.3819914166071,0.921880851281246,1.12485481142654,2.80575893981863
"TCGA-EB-A4XL",-0.242584395594691,1.31697236126349,0.492433790827687,0.261594627443056,0.207258814876968,-0.807723629862502,0.180938957875001,0.553345837807088,-0.332429719458806,-0.435011403068032,2.44246815454971
"TCGA-EB-A550",0.398381836320586,1.46203610556783,0.818958555975391,-0.269854829912508,0.80410840432238,-0.017781401869007,1.03658037262664,1.60974340531491,-0.885549474725593,0.570417836632835,3.61160343470219
"TCGA-EB-A551",-0.918061815835182,-0.88330300003738,1.50954617376042,0.0322148621206456,1.36712485318757,-0.0894921201550029,0.136549281486919,0.665945111737535,0.147511570445066,-1.27616621421241,0.615249601660596
"TCGA-EB-A553",-0.0631106959257019,-0.570483032955892,-0.429602238609785,-0.767485142167943,-0.326487889666745,-0.650829749880277,0.749847007850086,-0.53192247787778,0.0518096710607068,1.57398905243202,0.212368313169252
"TCGA-EB-A57M",0.0805463520373671,-0.468330484306962,-0.223753514457752,-1.92606060554621,0.0539771874023974,-0.236444383078352,2.39499191556039,0.745405918787956,0.539698191941568,0.92454732910331,0.939719687405899
"TCGA-EB-A5FP",-0.0727286460767129,0.707768362756278,-0.866902785457864,1.30433729570996,-0.947599716449753,-0.134492318271898,-1.09215425652768,-1.09666307764483,-1.01871489738069,0.0800783272941087,-0.785841532925258
"TCGA-EB-A5KH",-0.578782693930461,-0.641708923238303,-1.88611901534633,-2.09688645446469,-1.91069168265806,-1.14549385362101,0.297439954805963,-1.66463034966262,-0.444470837163042,0.366887341879666,-0.896177904489534
